Ano de Edição,Colaborador,Editora,ISBN,Ano,Edição,Origem,Formato,Encadernação,Idioma,País,Páginas,preço,nome,categoria
2010.0,"Autor:PELLEGRINO, CHARLES|Tradutor:FREITAS, ANGELICA",LEYA.,8562936243,2010.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,432.0,46.0,O ÚLTIMO TREM DE HIROSHIMA,História
2021.0,"Tradutor:FERRAZ, GERALDO GALVAO|Autor:BROWN, DEE|Tradutor:XAVIER, LOLA",L&PM EDITORES,6556661414,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,456.0,57.9,ENTERREM MEU CORAÇÃO NA CURVA DO RIO,História
2021.0,"Autor:MACARDLE, MEREDITH",M.BOOKS,8576803437,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,240.0,89.0,A HISTÓRIA DA CIVILIZAÇÃO JUDAICA,História
2000.0,"Autor:PHILLIPS, GRAHAM",MADRAS,8573749652,2000.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,208.0,33.9,TEMPLÁRIOS E A ARCA DA ALIANÇA,História
2001.0,"Autor:PECEQUILO, CRISTINA SOREANU",VOZES,8532626068,2001.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,136.0,45.0,ESTADOS UNIDOS: HEGEMONIA E LIDERANÇA NA TRANSIÇÃO,História
2000.0,"Autor:BOURRE, JEAN PAUL",MADRAS,8537000124,2000.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,256.0,14.9,DICIONÁRIO TEMPLÁRIO,História
2011.0,"Autor:TUCKER, TODD",MADRAS,8573749504,2011.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,232.0,31.9,NOTRE DAME VS A KLAN,História
2021.0,"Autor:DA COSTA E SILVA, ALBERTO",NOVA FRONTEIRA -,6556402435,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,208.0,38.42,A ÁFRICA E OS AFRICANOS NA HISTÓRIA E NOS MITOS,História
2019.0,"Autor:BUENO, ANDRE",MADRAS,8537012130,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,165.0,24.9,A ARTE DA GUERRA CHINESA,História
2016.0,"Tradutor:MALVEZZI, MARCOS|Autor:PEET, PRESTON",MADRAS,8537009423,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,544.0,69.9,MISTÉRIOS DA ARQUEOLOGIA E DA HISTÓRIA,História
2012.0,"Introdução:COSTA, WAGNER VENEZIANI|Tradutor:ROSADO, JEFFERSON|Autor:VOLTAIRE",MADRAS,8537009709,2012.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,240.0,39.9,HISTÓRIA DAS CRUZADAS,História
2019.0,"Autor:STEVENSON, DAVID",NOVO SECULO,8542813138,2019.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,752.0,129.9,A HISTÓRIA DA PRIMEIRA GUERRA MUNDIAL,História
2018.0,"Autor:STEVENSON, DAVID",NOVO SECULO,8542809475,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,1248.0,139.9,BOX 1914-1918,História
2021.0,"Autor:LE GOFF, JACQUES|Tradutor:MATOUSEK, STEPHANIA",VOZES,6557130838,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,232.0,39.9,HERÓIS E MARAVILHAS DA IDADE MÉDIA - ED. BOLSO,História
2021.0,"Autor:JOHNSON, STEVEN|Tradutor:CARINA, CLAUDIO",ZAHAR -,8537818941,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,248.0,38.48,COMO CHEGAMOS ATÉ AQUI (NOVA EDIÇÃO),História
2021.0,"Autor:BERTONHA, JOÃO FÁBIO",CONTEXTO,655541054X,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,224.0,49.9,OS CANADENSES,História
2011.0,"Autor:CARLOS, ANA FANI ALESSANDRI",CONTEXTO,8572446605,2011.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,160.0,41.0,A CONDIÇÃO ESPACIAL,Geografia
2015.0,"Autor:TULER, MARCELO|Autor:SARAIVA, SERGIO",BOOKMAN COMPANHIA ED,8582603606,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,242.0,95.0,FUNDAMENTOS DE GEODÉSIA E CARTOGRAFIA,Geografia
2014.0,"Autor:GILL, ROBIN|Tradutor:NONENMACHER, FELIX",BOOKMAN COMPANHIA ED,8582601832,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,502.0,178.0,ROCHAS E PROCESSOS ÍGNEOS,Geografia
2011.0,"Autor:MOREIRA, RUY",CONTEXTO,857244663X,2011.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,160.0,47.0,SOCIEDADE E ESPAÇO GEOGRÁFICO NO BRASIL,Geografia
2010.0,"Autor:MOREIRA, RUY",CONTEXTO,8572444793,2010.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,176.0,49.0,O PENSAMENTO GEOGRÁFICO BRASILEIRO - VOL. III - AS MATRIZES BRASILEIRAS,Geografia
2012.0,"Autor:CAMARGO, LUIS HENRIQUE RAMOS DE",BERTRAND BRASIL,8528615480,2012.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,240.0,49.9,A GEOESTRATÉGIA DA NATUREZA,Geografia
2008.0,"Autor:KIMURA, SHOKO",CONTEXTO,8572444041,2008.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,224.0,65.0,GEOGRAFIA NO ENSINO BÁSICO,Geografia
2014.0,"Autor:MOREIRA, RUY",CONTEXTO,8572448594,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,190.0,45.0,O DISCURSO DO AVESSO - PARA A CRÍTICA DA GEOGRAFIA QUE SE ENSINA,Geografia
2007.0,"Autor:MOREIRA, RUY",CONTEXTO,8572443665,2007.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,190.0,53.0,PENSAR E SER EM GEOGRAFIA,Geografia
2012.0,"Autor:MOREIRA, RUY",CONTEXTO,8572447245,2012.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,222.0,59.9,GEOGRAFIA E PRÁXIS - A PRESENÇA DO ESPAÇO NA TEORIA E NA PRÁTICA GEOGRÁFICAS,Geografia
2003.0,"Autor:SENE, EUSTAQUIO DE",CONTEXTO,8572442375,2003.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,174.0,53.0,GLOBALIZAÇÃO E ESPAÇO GEOGRÁFICO,Geografia
1990.0,"Autor:JOLY, FERNAND",PAPIRUS-,8530801156,1990.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,112.0,41.9,A CARTOGRAFIA,Geografia
1988.0,"Autor:LACOSTE, YVES|Tradutor:FRANÇA, MARIA CECILIA",PAPIRUS-,8530804473,2018.0,19.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,240.0,59.9,A GEOGRAFIA,Geografia
2019.0,"Autor:CORREA, ROBERTO LOBATO",UNESP,8539307707,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,321.0,51.48,CAMINHOS PARALELOS E ENTRECRUZADOS,Geografia
1989.0,"Autor:ALMEIDA, ROSANGELA D. DE",CONTEXTO,858513447X,1989.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,96.0,25.9,O ESPAÇO GEOGRÁFICO,Geografia
2017.0,"Organizador:CARLOS, ANA FANI ALESSANDRI|Organizador:ALVES, GLÓRIA DA ANUNCIAÇÃO|Organizador:PÁDUA, RAFAEL FALEIROS DE",CONTEXTO,8552000032,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,39.9,JUSTIÇA ESPACIAL E O DIREITO À CIDADE,Geografia
2006.0,"Autor:MOREIRA, RUY",CONTEXTO,8572443304,2006.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,55.0,PARA ONDE VAI O PENSAMENTO GEOGRÁFICO?,Geografia
2007.0,"Organizador:VEYRET, YVETTE",CONTEXTO,8572443541,2007.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,320.0,89.9,OS RISCOS,Geografia
2005.0,"Autor:CARLOS, ANA FANI ALESSANDRI|Autor:CARRERAS, CARLES",CONTEXTO,8572442936,2005.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,160.0,45.0,URBANIZAÇÃO E MUNDIALIZAÇÃO,Geografia
2002.0,"Organizador:OLIVEIRA, ARIOVALDO UMBELINO DE|Organizador:PONTUSCHKA, NIDIA N.",CONTEXTO,8572442030,2002.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,384.0,109.9,GEOGRAFIA EM PERSPECTIVA,Geografia
2010.0,"Autor:CLAVAL, PAUL|Tradutor:MADUREIRA, DOMITILA",CONTEXTO,8572444904,2010.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,39.9,TERRA DOS HOMENS,Geografia
2007.0,"Autor:SERPA, ANGELO",CONTEXTO,8572443495,2007.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,208.0,47.0,O ESPAÇO PÚBLICO NA CIDADE CONTEMPORÂNEA,Geografia
2007.0,"Organizador:ALMEIDA, ROSANGELA DOIN DE",CONTEXTO,8572443746,2007.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,224.0,59.9,CARTOGRAFIA ESCOLAR,Geografia
2006.0,"Autor:OLIVEIRA, ARIOVALDO UMBELINO DE|Autor:CARLOS, ANA FANI ALESSANDRI",CONTEXTO,8572443215,2006.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,542.0,145.0,GEOGRAFIAS DAS METRÓPOLES,Geografia
2008.0,"Autor:MOREIRA, RUY",CONTEXTO,8572443983,2008.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,51.0,O PENSAMENTO GEOGRÁFICO BRASILEIRO – VOL. I,Geografia
2019.0,"Autor:BESSE, JEAN-MARC|Tradutor:BARTALINI, VLADIMIR",PERSPECTIVA -,8527307553,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,120.0,39.9,VER A TERRA,Geografia
2011.0,"Autor:CONTI, JOSE BUENO",ATUAL - DIDÁTICOS,8535713751,2011.0,1.0,Nacional,LIVRO DIDÁTICO,BROCHURA,PORTUGUÊS,BRASIL,96.0,53.91,CLIMA E MEIO AMBIENTE,Geografia
2019.0,"Autor:DARDEL, ERIC|Tradutor:HOLZER, WERTHER",PERSPECTIVA -,8527309246,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,176.0,49.9,O HOMEM E A TERRA,Geografia
2014.0,"Autor:GABLER, ROBERT E.|Autor:PETERSEN, JAMES F.|Autor:SACK, DOROTHY",CENGAGE DO BRASIL,852211160X,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,504.0,245.9,FUNDAMENTOS DE GEOGRAFIA FÍSICA,Geografia
2011.0,"Organizador:CARLOS, ANA FANI ALESSANDRI|Organizador:SOUZA, MARCELO LOPES DE|Organizador:SPOSITO, MARIA ENCARNAÇAO BELTRAO",CONTEXTO,8572446338,2011.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,240.0,47.0,A PRODUÇÃO DO ESPAÇO URBANO,Geografia
1989.0,"Autor:OLIVEIRA, ARIOVALDO UMBELINO DE",CONTEXTO,8585134321,1989.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,39.9,PARA ONDE VAI O ENSINO DE GEOGRAFIA?,Geografia
2017.0,"Autor:GOMES, PAULO CESAR DA COSTA",BERTRAND BRASIL,8528622452,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,160.0,49.9,"QUADROS GEOGRÁFICOS: UMA FORMA DE VER, UMA FORMA DE PENSAR",Geografia
2021.0,"Autor:MILANEZ, FELIPE|Autor:SANTOS, FABRICIO LYRIO",HARPER COLLINS BR,6555111143,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,304.0,34.57,GUERRAS DA CONQUISTA,História
2021.0,"Autor:FERRAZ, JOSÉ MANUEL",LISBON PRESS,9893700981,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,314.0,37.0,EPIDEMIAS NO MUNDO,História
2019.0,Autor:DK PUB,DORLING KINDERSLEY P,0241364256,2019.0,10.0,Importado,LIVRO,FLEXIVEL,INGLÊS,INGLATERRA,256.0,76.8,ESSENTIAL WORLD ATLAS,Geografia
2021.0,"Autor:MATTHEWS, OWEN",EDIÇOES 70 - BRASIL,9724423956,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,506.0,99.0,O ESPIÃO PERFEITO,História
2020.0,"Autor:GOLDSWORTHY, ADRIAN",CRÍTICA,6555352140,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,560.0,74.9,EM NOME DE ROMA,História
2013.0,"Autor:SOUZA, MARCELO LOPES DE",BERTRAND BRASIL,8528617327,2013.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,320.0,74.9,OS CONCEITOS FUNDAMENTAIS DA PESQUISA SÓCIO-ESPACIAL,Geografia
2012.0,"Autor:HESSE, HELGE",LEYA,8577342484,2012.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,280.0,34.0,A HISTÓRIA DO MUNDO EM 50 FRASES,História
2012.0,"Autor:ROGERSON, PETER A.|Tradutor:CARVALHO, PAULO FERNANDO BRAGA|Tradutor:RIGOTTI, JOSE IRINEU RANGEL",BOOKMAN COMPANHIA ED,8577809676,2012.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,366.0,148.0,MÉTODOS ESTATÍSTICOS PARA GEOGRAFIA,Geografia
2013.0,"Organizador:CORREA, ROBERTO LOBATO|Organizador:VASCONCELOS, PEDRO DE ALMEIDA|Organizador:PINTAUDI, SILVANA MARIA",CONTEXTO,8572448160,2013.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,208.0,47.0,A CIDADE CONTEMPORÂNEA - SEGREGAÇÃO ESPACIAL,Geografia
2019.0,"Organizador:CARLOS, ANA FANI ALESSANDRI|Organizador:CRUZ, RITA DE CASSIA",CONTEXTO,8552001586,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,256.0,49.9,A NECESSIDADE DA GEOGRAFIA,Geografia
2019.0,"Autor:SERPA, ANGELO",CONTEXTO,8552001594,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,128.0,29.9,POR UMA GEOGRAFIA DOS ESPAÇOS VIVIDOS,Geografia
2015.0,"Ilustrador:BELTRAME, THAIS|Autor:SERTÃ, ALFREDO",MELHORAMENTOS -,655539224X,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,48.0,60.0,FÁBULAS DE LEONARDO DA VINCI,Teen
2021.0,Autor:MELHORAMENTOS,MELHORAMENTOS -,6555393076,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,24.0,23.0,PRINCESAS,Teen
2015.0,"Autor:CHRISTIAN ANDERSEN, HANS|Tradutor:CARLOS VILELA, ANTONIO",MELHORAMENTOS -,850607357X,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,128.0,104.0,HANS CHRISTIAN ANDERSEN,Teen
1998.0,"Organizador:PHILIP, NEIL|Tradutor:FEIST, HILDEGARD|Ilustrador:MISTRY, NILESH",CIA DAS LETRINHAS,8574060259,1998.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,160.0,52.9,VOLTA AO MUNDO EM 52 HISTÓRIAS,Teen
2003.0,"Autor:PRANDI, REGINALDO|Ilustrador:ROSA, RODRIGO",CIA DAS LETRINHAS,857406193X,2003.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,42.9,MINHA QUERIDA ASSOMBRAÇÃO,Teen
2006.0,"Autor:COLASANTI, MARINA",GLOBAL EDITORA,852601109X,2006.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,64.0,35.1,UMA IDEIA TODA AZUL,Teen
2001.0,"Tradutor:WYLER, LIA|Autor:ROWLING, J. K.",ROCCO -,8532512526,2001.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,584.0,53.82,HARRY POTTER E O CÁLICE DE FOGO,Teen
2009.0,"Tradutor:BERTUOL, SONALI|Autor:FUNKE, CORNELIA",SEGUINTE,8535915761,2009.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,560.0,49.9,SANGUE DE TINTA,Teen
2009.0,"Autor:MALDONADO, MARIA TEREZA|Ilustrador:EICHNER, MANUELA",SARAIVA - DIDÁTICOS,8502083848,2009.0,1.0,Nacional,LIVRO DIDÁTICO,BROCHURA,PORTUGUÊS,BRASIL,96.0,53.6,A FACE OCULTA,Teen
2000.0,"Tradutor:WYLER, LIA|Autor:ROWLING, J. K.",ROCCO -,8532512062,2000.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,348.0,34.57,HARRY POTTER E O PRISIONEIRO DE AZKABAN,Teen
2012.0,"Autor:ROTH, VERONICA|Tradutor:PETERSON, LUCAS",ROCCO -,8579801311,2012.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,502.0,49.9,DIVERGENTE,Teen
2013.0,"Autor:SCHREIBER, JOE|Tradutor:GOUGH, CAMILA ARTONI",GLOBO LIVROS,8525054011,2013.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,272.0,34.9,"LENNY CYRUS, O SUPERVÍRUS",Teen
2014.0,"Tradutor:GOUVEIA, RICARDO|Autor:RIORDAN, RICK",INTRINSECA,8580575397,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,400.0,49.9,O LADRÃO DE RAIOS - CAPA NOVA,Teen
2015.0,"Autor:DE FOMBELLE, TIMOTHEE|Ilustrador:MUNARI, GIOVANNI",MELHORAMENTOS -,8506077486,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,360.0,64.0,VANGO,Teen
2015.0,"Autor:HAN, JENNY|Tradutor:WINARSKI, REGIANE",INTRINSECA,8580577268,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,320.0,39.9,PARA TODOS OS GAROTOS QUE JÁ AMEI,Teen
2014.0,"Autor:MARR, MELISSA",ROCCO -,8579801907,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,336.0,39.5,SOMBRIO PERDÃO,Teen
2021.0,"Autor:ROSA, ISAAC|Autor:ROSA, OLIVIA",MELHORAMENTOS -,6555392673,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,176.0,39.0,W: VALÉRIA E VALENTINA,Teen
2009.0,"Autor:FUNARI, PEDRO PAULO ABREU|Colaborador:KARNAL, LEANDRO",CONTEXTO,8572444319,2009.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,216.0,55.0,AS RELIGIÕES QUE O MUNDO ESQUECEU,História
2000.0,"Autor:IACOCCA, LILIANA|Ilustrador:IACOCCA, MICHELE",MELHORAMENTOS -,6555390220,2000.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,24.0,46.0,ELES PARECEM CRIANÇAS,Teen
2017.0,"Autor:BRASWELL, LIZ|Tradutor:MEN, MARCIA",NOVO SECULO,8542810589,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,320.0,39.9,UM CONTO ÀS AVESSAS DE A BELA E A FERA,Teen
2014.0,"Autor:PIMENTA, PAULA",GUTENBERG AUTENTICA,8582351917,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,320.0,49.8,SHOOTING MY LIFE'S SCRIPT 1,Teen
2009.0,Autor:ZIRALDO,GLOBO -,8525050970,2009.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,112.0,58.0,DESCOBERTAS DA NINA,Teen
2021.0,"Autor:STIEFVATER, MAGGIE|Tradutor:D’ORAZIO, MONIQUE",VERUS EDITORA,6559240177,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,476.0,59.9,O CHAMADO DO FALCÃO (VOL. 1 O SONHADOR),Teen
2021.0,"Autor:KALLI, K.|Ilustrador:PASQUARELLI, CAMILE",FLAMINGO EDIÇOES,9893708893,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,50.0,35.0,"JOANA ARTISTA, JOA~O DENTISTA",Teen
2021.0,"Autor:CLARASSOTI, MARCIA ADRIANA",FLAMINGO EDIÇOES,989370863X,2021.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,28.0,42.0,O SONHO DE ANITA,Teen
2021.0,"Ilustrador:NOBUSA, LIE|Autor:PECAND, KÁTIA",CIRANDA CULTURAL,6555007583,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,48.0,19.9,APOIO ESCOLAR - APRENDA A LETRA CURSIVA,Teen
2021.0,"Ilustrador:DE OLIVEIRA, RUI|Autor:MATSUSHITA, RAQUEL",OFICINA RAQUEL,6586280540,2021.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,160.0,150.0,CONTOS DE FADAS E HISTÓRIAS CLÁSSICAS,Teen
2021.0,"Autor:SANTOS, JOSE",FARIA E SILVA (EB),6589573263,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,168.0,58.0,A MISTERIOSA CARTA PORTUGUESA,Teen
2021.0,"Tradutor:WINARSKI, REGIANE|Autor:MEYER, MARISSA",ROCCO JOVENS LEITORE,6556670286,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,432.0,69.9,ARQUI-INIMIGOS - COM BRINDES (MARCADORES + CARDS),Teen
2021.0,"Ilustrador:NOBUSA, LIE|Autor:PECAND, KÁTIA",CIRANDA CULTURAL,6555007605,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,48.0,19.9,APOIO ESCOLAR - APRENDA A TABUADA,Teen
2014.0,"Autor:HUNTER, ERIN|Tradutor:MORAES, MARILENA",WMF MARTINS FONTES,8578278224,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,352.0,49.9,GATOS GUERREIROS - CAMINHO PERIGOSO,Teen
2021.0,"Autor:DIAS DE SOUZA, AUGUSTO CEZAR",FLAMINGO EDIÇOES,9895285663,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,106.0,44.0,OS LABIRINTOS DAS IDEIAS,Teen
2021.0,"Autor:OLIVEIRA, LEO",ROCCO JOVENS LEITORE,6556670278,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,208.0,44.9,SOBRE AMOR E ESTRELAS (E MUITA INTENSIDADE) - COM BRINDES (3 MARCADORES),Teen
2021.0,"Autor:MESSEDER, DOUGLAS JARDIM",FLAMINGO EDIÇOES,9893701414,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,210.0,60.0,MENINAS CIENTISTAS ATRAVÉS DA HISTÓRIA,Teen
2021.0,"Autor:MORAIS, DAY|Ilustrador:CARDINAL, MARCELO",FLAMINGO EDIÇOES,9895298080,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,32.0,30.0,O LAR DA MINHA VOVÓ,Teen
2021.0,"Autor:VOLPE, CESAR",FLAMINGO EDIÇOES,9893703689,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,32.0,35.0,A PRINCESA E O CANTOR,Teen
2021.0,"Autor:VOGEL, AMANDA ZAIRA|Autor:FAQUETI, SÔNIA MAURINA",FLAMINGO EDIÇOES,9893705800,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,244.0,47.0,MEU SEGREDO,Teen
2007.0,"Autor:FALCONER, IAN",GLOBO -,8525051144,2007.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,40.0,59.9,OLÍVIA,Teen
2021.0,"Autor:ECO, UMBERTO|Tradutor:AGUIAR, ELIANA",RECORD,8501093114,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,240.0,49.9,CONSTRUIR O INIMIGO E OUTROS ESCRITOS OCASIONAIS,História
2021.0,"Autor:BOTTO QUINTANS, ANTÓNIO",CHIADO BRASIL,9893707277,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,252.0,42.0,OS TEMPLÁRIOS E O MILAGRE DE FÁTIMA,História
2021.0,"Autor:NASCIMENTO, LUÍS COELHO DO",LISBON PRESS,989370300X,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,224.0,39.0,BREVES APONTAMENTOS SOBRE A HISTÓRIA DOS SEGUROS EM PORTUGAL E NO MUNDO,História
2012.0,"Autor:COSTA, FLORENCIA",CONTEXTO,8572447407,2012.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,400.0,85.0,OS INDIANOS,História
2016.0,"Autor:PRESSFIELD, STEVEN|Tradutor:SILVA, LEONARDO PINTO",CONTEXTO,8572449779,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,480.0,85.0,A PORTA DOS LEÕES,História
2010.0,"Organizador:GRINBERG, KEILA|Organizador:SALLES, RICARDO|Autor:VARIOS AUTORES",CIVILIZAÇAO BRASILEI,8520008674,2010.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,504.0,89.9,O BRASIL IMPERIAL (VOL. 2),História
2021.0,"Autor:ROGAN, EUGENE|Tradutor:SUANO, MARLENE|Ilustrador:LONGO, CELSO",ZAHAR -,6559790207,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,792.0,139.9,OS ÁRABES,História
2019.0,"Tradutor:BRANDÃO, EDUARDO|Autor:CANTINI, BARBARA|Ilustrador:CANTINI, BARBARA",CIA DAS LETRINHAS,8574068896,2019.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,48.0,49.9,MORTINA E O PRIMO INSUPORTÁVEL,Teen
2017.0,"Autor:BROCKENBROUGH, MARTHA|Tradutor:BELHASSOF, CLAUDIA MELLO",VERUS EDITORA,8576864304,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,308.0,39.9,O JOGO DO AMOR E DA MORTE,Teen
